InvoiceNo,Quantity,InvoiceDate,UnitPrice,Country,Discount,ShippingCost,Category,ShipmentProvider,WarehouseLocation,NetRevenue
910976,3,30/06/2023 06:00,55.7,United Kingdom,0.46,28.44,Apparel,Royal Mail,Berlin,90.234
550757,3,5/07/2023 02:00,33.65,Italy,0.17,27.24,Apparel,FedEx,Berlin,83.7885
197932,3,19/07/2023 19:00,31.97,United Kingdom,0.23,19.21,Accessories,UPS,Berlin,73.8507
946027,3,5/08/2023 19:00,75.02,Sweden,0.31,15.19,Stationery,Royal Mail,Berlin,155.2914
665082,3,11/08/2023 16:00,64.91,Netherlands,0.46,8.69,Stationery,FedEx,Berlin,105.1542
598506,3,13/08/2023 02:00,80.94,United Kingdom,0.38,17.05,Apparel,UPS,Berlin,150.5484
398800,3,21/08/2023 01:00,75.96,Germany,0.22,15.25,Stationery,UPS,Berlin,177.7464
491301,3,3/09/2023 03:00,40.06,Germany,0.19,12.06,Apparel,DHL,Berlin,97.3458
336835,3,5/09/2023 04:00,21.99,Belgium,0.11,9.92,Accessories,Royal Mail,Berlin,58.7133
255846,3,23/10/2023 12:00,56.84,United States,0.07,7.87,Electronics,DHL,Berlin,158.5836
261711,3,3/11/2023 23:00,84.59,France,0.25,15.99,Furniture,DHL,Berlin,190.3275
154740,3,23/11/2023 20:00,1.48,Germany,0.03,13.99,Electronics,UPS,Berlin,4.3068
632491,3,25/11/2023 23:00,15.83,Australia,0.25,25.89,Accessories,UPS,Berlin,35.6175
467253,3,2/12/2023 07:00,56.97,Italy,0.5,19,Apparel,Royal Mail,Berlin,85.455
313943,3,12/12/2023 12:00,84,Sweden,0.29,25.65,Apparel,DHL,Berlin,178.92
244458,3,31/12/2023 23:00,9.48,France,0.34,6.9,Apparel,DHL,Berlin,18.7704
300772,3,19/01/2024 09:00,82.32,Belgium,0,7.15,Furniture,DHL,Berlin,246.96
831389,3,21/01/2024 16:00,5.35,Spain,0.1,23.55,Electronics,Royal Mail,Berlin,14.445
640236,3,24/01/2024 14:00,86.65,Australia,0.48,26.38,Apparel,Royal Mail,Berlin,135.174
944883,3,8/02/2024 20:00,68.41,Norway,0.3,25.14,Stationery,Royal Mail,Berlin,143.661
486651,3,10/04/2024 13:00,69.23,Italy,0.33,5.91,Furniture,FedEx,Berlin,139.1523
977232,3,1/05/2024 17:00,25.63,Australia,0.41,14.25,Furniture,DHL,Berlin,45.3651
985817,3,10/05/2024 17:00,33.74,Portugal,0.44,16.71,Apparel,DHL,Berlin,56.6832
792595,3,14/05/2024 09:00,8.52,Italy,0.22,16.84,Accessories,Royal Mail,Berlin,19.9368
573908,3,15/05/2024 21:00,71.1,France,0.23,11.1,Accessories,UPS,Berlin,164.241
399849,3,9/06/2024 15:00,50.29,Portugal,0.48,28.65,Electronics,FedEx,Berlin,78.4524
592884,3,4/07/2024 04:00,77.07,United Kingdom,0.07,18.58,Stationery,Royal Mail,Berlin,215.0253
354816,3,24/07/2024 18:00,54.41,Australia,0.32,19.91,Apparel,FedEx,Berlin,110.9964
946856,3,4/08/2024 11:00,2.48,Portugal,0.41,5.59,Stationery,UPS,Berlin,4.3896
738335,3,9/08/2024 04:00,73.84,Spain,0.37,25.83,Furniture,DHL,Berlin,139.5576
655312,3,9/08/2024 06:00,47.31,Spain,0.5,8.66,Accessories,DHL,Berlin,70.965
300846,3,19/08/2024 19:00,68.42,United States,0.17,14.04,Apparel,Royal Mail,Berlin,170.3658
839670,3,7/09/2024 12:00,22.93,Australia,0.31,11.26,Electronics,UPS,Berlin,47.4651
974916,3,18/09/2024 16:00,69.02,Germany,0.37,15.29,Electronics,FedEx,Berlin,130.4478
915810,3,21/09/2024 06:00,50.12,Netherlands,0.47,5.36,Stationery,Royal Mail,Berlin,79.6908
335361,3,7/10/2024 06:00,62.71,Sweden,0.48,27.23,Stationery,Royal Mail,Berlin,97.8276
313406,3,15/11/2024 19:00,4.19,Belgium,0.15,8.15,Accessories,FedEx,Berlin,10.6845
317691,3,23/11/2024 14:00,29.07,Norway,0.2,20.53,Apparel,DHL,Berlin,69.768
562825,3,5/12/2024 20:00,68.55,Netherlands,0.18,25.74,Apparel,FedEx,Berlin,168.633
147418,3,17/12/2024 05:00,25.23,France,0.3,28.4,Electronics,FedEx,Berlin,52.983
544790,3,20/12/2024 20:00,40.46,Australia,0.3,18.78,Accessories,UPS,Berlin,84.966
221501,3,30/12/2024 02:00,73.31,France,0.04,9.62,Apparel,DHL,Berlin,211.1328
939737,3,14/01/2025 04:00,11.78,Netherlands,0.17,23.59,Furniture,FedEx,Berlin,29.3322
677486,3,28/01/2025 05:00,35.5,Sweden,0.02,23.73,Stationery,DHL,Berlin,104.37
997294,3,29/01/2025 20:00,44.82,Italy,0.31,9.4,Stationery,FedEx,Berlin,92.7774
542909,3,9/02/2025 11:00,66.63,United States,0.32,17.66,Apparel,Royal Mail,Berlin,135.9252
907254,3,10/02/2025 09:00,82.79,Australia,0.48,25.04,Furniture,FedEx,Berlin,129.1524
146578,3,13/02/2025 16:00,26.1,Portugal,0.48,10.45,Accessories,FedEx,Berlin,40.716
667577,3,20/02/2025 12:00,52.96,Belgium,0.4,17.1,Apparel,DHL,Berlin,95.328
243260,3,27/02/2025 14:00,49.06,Italy,0.15,5.07,Stationery,UPS,Berlin,125.103
591735,3,1/03/2025 00:00,72.03,Belgium,0.08,24.46,Electronics,UPS,Berlin,198.8028
462809,3,21/03/2025 08:00,59.24,Australia,0.12,25.78,Electronics,FedEx,Berlin,156.3936
620910,3,21/03/2025 18:00,39.98,Spain,0.44,17.53,Accessories,FedEx,Berlin,67.1664
145054,3,22/03/2025 08:00,85.15,Portugal,0.34,26.43,Furniture,Royal Mail,Berlin,168.597
212726,3,2/04/2025 14:00,33.04,Sweden,0.22,21.59,Electronics,Royal Mail,Berlin,77.3136
282909,3,4/04/2025 11:00,10.13,Netherlands,0.23,17.61,Electronics,UPS,Berlin,23.4003
877877,3,13/05/2025 17:00,4.61,United Kingdom,0.34,9.07,Apparel,UPS,Berlin,9.1278
106826,3,14/05/2025 20:00,3.23,Portugal,0.19,28.39,Electronics,Royal Mail,Berlin,7.8489
144329,3,26/05/2025 22:00,98.75,Netherlands,0.38,9.3,Furniture,Royal Mail,Berlin,183.675
646947,3,27/05/2025 03:00,96.68,Netherlands,0.27,17.82,Stationery,UPS,Berlin,211.7292
886927,3,28/05/2025 08:00,83.6,Netherlands,0.08,26.47,Electronics,FedEx,Berlin,230.736
339823,3,1/06/2025 11:00,71.99,Spain,0.43,20.62,Stationery,Royal Mail,Berlin,123.1029
912071,3,3/06/2025 18:00,17.57,France,0.41,28.13,Stationery,DHL,Berlin,31.0989
991930,3,7/06/2025 03:00,15.38,Germany,0.02,19.58,Furniture,UPS,Berlin,45.2172
387013,3,9/07/2025 12:00,77.37,United States,0.13,5.18,Electronics,UPS,Berlin,201.9357
434479,3,7/08/2025 00:00,72.85,Netherlands,0.4,21.43,Apparel,Royal Mail,Berlin,131.13
361567,3,18/08/2025 15:00,10.91,Germany,0.45,20.39,Accessories,DHL,Berlin,18.0015
186811,3,21/08/2025 03:00,49.97,Italy,0.48,24.48,Furniture,Royal Mail,Berlin,77.9532
343724,3,4/09/2025 03:00,69.67,United States,0.3,20.96,Electronics,UPS,Berlin,146.307
748663,4,6/01/2020 03:00,53.39,Netherlands,0.5,8.56,Furniture,FedEx,Berlin,106.78
511357,4,8/01/2020 11:00,97.17,Sweden,0.38,27.23,Furniture,FedEx,Berlin,240.9816
881474,4,16/01/2020 02:00,89.98,United Kingdom,0.11,18.79,Accessories,DHL,Berlin,320.3288
460032,4,17/01/2020 13:00,29.77,Portugal,0.33,28.88,Furniture,UPS,Berlin,79.7836
653880,4,20/01/2020 10:00,42.04,Norway,0.41,8,Stationery,FedEx,Berlin,99.2144
639773,4,2/02/2020 21:00,68.86,Netherlands,0.04,8.5,Stationery,DHL,Berlin,264.4224
291076,4,17/02/2020 16:00,71.94,France,0.01,21.52,Stationery,DHL,Berlin,284.8824
368294,4,5/03/2020 09:00,85.64,Netherlands,0.01,9.2,Furniture,DHL,Berlin,339.1344
887093,4,4/04/2020 21:00,34.54,United States,0.15,12.6,Stationery,UPS,Berlin,117.436
156273,4,26/04/2020 11:00,13.21,France,0.34,5.18,Furniture,Royal Mail,Berlin,34.8744
212990,4,9/05/2020 20:00,34.17,France,0.29,25.35,Accessories,Royal Mail,Berlin,97.0428
969049,4,15/05/2020 20:00,57.76,Norway,0.41,6.87,Apparel,FedEx,Berlin,136.3136
883301,4,25/05/2020 18:00,79.6,Australia,0.02,23.87,Apparel,FedEx,Berlin,312.032
685289,4,29/05/2020 05:00,5.93,Netherlands,0.19,6.36,Furniture,DHL,Berlin,19.2132
150939,4,5/06/2020 02:00,56.37,Portugal,0.05,5.65,Stationery,DHL,Berlin,214.206
433997,4,10/06/2020 09:00,91.49,United States,0.16,11.55,Furniture,DHL,Berlin,307.4064
420701,4,12/06/2020 21:00,88.43,Spain,0.19,23.83,Apparel,UPS,Berlin,286.5132
747341,4,15/06/2020 05:00,39.04,Netherlands,0.07,12.67,Electronics,UPS,Berlin,145.2288
282170,4,27/06/2020 09:00,67.36,United Kingdom,0.46,23.48,Accessories,UPS,Berlin,145.4976
643625,4,29/06/2020 11:00,66.88,Italy,0.18,5.98,Furniture,FedEx,Berlin,219.3664
518458,4,22/07/2020 00:00,65.15,Norway,0.13,26.77,Furniture,FedEx,Berlin,226.722
317583,4,28/07/2020 10:00,48.76,Spain,0.12,29.1,Electronics,Royal Mail,Berlin,171.6352
259034,4,1/08/2020 12:00,69.76,France,0.12,6.34,Electronics,Royal Mail,Berlin,245.5552
300339,4,2/08/2020 12:00,63.05,Portugal,0.04,28.97,Accessories,Royal Mail,Berlin,242.112
679223,4,20/08/2020 00:00,82.92,Germany,0.43,8.61,Stationery,Royal Mail,Berlin,189.0576
175403,4,31/08/2020 05:00,84.36,Netherlands,0.18,7.05,Apparel,Royal Mail,Berlin,276.7008
925782,4,6/09/2020 13:00,12.51,United Kingdom,0.5,27.22,Furniture,FedEx,Berlin,25.02
157221,4,6/10/2020 01:00,29.48,Australia,0.37,9.05,Electronics,Royal Mail,Berlin,74.2896
440414,4,6/10/2020 21:00,96.19,Australia,0.13,6.59,Stationery,Royal Mail,Berlin,334.7412
518632,4,8/10/2020 11:00,18.67,United States,0.27,28.43,Stationery,DHL,Berlin,54.5164
215657,4,12/10/2020 17:00,53.84,Australia,0.18,26.4,Apparel,UPS,Berlin,176.5952
271541,4,19/10/2020 13:00,98.64,Spain,0.41,13.01,Electronics,FedEx,Berlin,232.7904
347997,4,24/10/2020 06:00,93.04,Netherlands,0.09,26.75,Furniture,FedEx,Berlin,338.6656
272275,4,1/11/2020 06:00,19.55,Spain,0.48,16.44,Apparel,UPS,Berlin,40.664
355116,4,11/11/2020 12:00,73.86,Australia,0.44,8.25,Apparel,UPS,Berlin,165.4464
459014,4,16/11/2020 23:00,37.34,United Kingdom,0.18,16.59,Apparel,DHL,Berlin,122.4752
235393,4,15/12/2020 02:00,68.72,United Kingdom,0.39,25.61,Accessories,FedEx,Berlin,167.6768
432255,4,24/12/2020 19:00,77.66,Australia,0.2,26.35,Electronics,UPS,Berlin,248.512
364080,4,26/12/2020 14:00,76.41,France,0.48,13.85,Electronics,UPS,Berlin,158.9328
795416,4,27/12/2020 04:00,13.55,United States,0.09,11.57,Electronics,FedEx,Berlin,49.322
243029,4,6/01/2021 12:00,33.46,Norway,0.2,22.59,Accessories,DHL,Berlin,107.072
806014,4,24/01/2021 10:00,64.93,Germany,0.18,21.72,Stationery,Royal Mail,Berlin,212.9704
141025,4,27/01/2021 23:00,35.13,United Kingdom,0.46,15.15,Furniture,DHL,Berlin,75.8808
588195,4,2/02/2021 23:00,54.72,France,0.04,27.35,Accessories,FedEx,Berlin,210.1248
660139,4,29/03/2021 09:00,58.81,Sweden,0.22,17.9,Electronics,DHL,Berlin,183.4872
644075,4,4/04/2021 09:00,11.84,Belgium,0.04,10.54,Stationery,DHL,Berlin,45.4656
743012,4,5/04/2021 06:00,48.64,Norway,0.33,18.31,Apparel,DHL,Berlin,130.3552
781505,4,12/04/2021 01:00,28.28,Australia,0.3,10.77,Furniture,FedEx,Berlin,79.184
713398,4,17/05/2021 11:00,30.86,United States,0.08,23.61,Accessories,UPS,Berlin,113.5648
679294,4,31/05/2021 04:00,6.09,United States,0.04,28.29,Furniture,Royal Mail,Berlin,23.3856
403564,4,5/06/2021 12:00,41.69,Italy,0.26,28.36,Accessories,UPS,Berlin,123.4024
568032,4,8/06/2021 04:00,61.13,Portugal,0.21,17.6,Electronics,FedEx,Berlin,193.1708
534848,4,4/07/2021 22:00,79.87,Norway,0.35,25.05,Stationery,DHL,Berlin,207.662
275793,4,26/07/2021 01:00,56.75,Italy,0.47,17.64,Apparel,Royal Mail,Berlin,120.31
722603,4,29/07/2021 15:00,85.33,Sweden,0.45,14.72,Accessories,DHL,Berlin,187.726
870448,4,14/10/2021 08:00,89.8,Australia,0.21,18.03,Electronics,Royal Mail,Berlin,283.768
167438,4,2/11/2021 07:00,12.86,Portugal,0.49,21.28,Accessories,UPS,Berlin,26.2344
163471,4,27/11/2021 04:00,52.47,United Kingdom,0.46,21.69,Apparel,DHL,Berlin,113.3352
143923,4,1/12/2021 09:00,35.84,France,0.33,13.75,Furniture,DHL,Berlin,96.0512
749381,4,2/12/2021 07:00,22.53,Belgium,0.25,16.27,Electronics,UPS,Berlin,67.59
932548,4,7/12/2021 09:00,54.55,Norway,0.28,17.44,Accessories,Royal Mail,Berlin,157.104
130924,4,11/12/2021 04:00,78.71,United States,0.05,13.89,Accessories,Royal Mail,Berlin,299.098
745214,4,30/12/2021 14:00,8.16,Australia,0.19,20.51,Furniture,Royal Mail,Berlin,26.4384
989459,4,6/01/2022 01:00,33.79,Portugal,0.42,16.03,Stationery,FedEx,Berlin,78.3928
669051,4,28/01/2022 18:00,23.77,Sweden,0.5,14.65,Apparel,DHL,Berlin,47.54
178930,4,17/02/2022 02:00,32.59,United States,0.17,24.77,Electronics,FedEx,Berlin,108.1988
557183,4,23/02/2022 14:00,90.9,Spain,0.2,7.28,Furniture,FedEx,Berlin,290.88
783615,4,24/02/2022 05:00,76.23,Australia,0.25,5.9,Furniture,FedEx,Berlin,228.69
670509,4,4/03/2022 18:00,41.59,United Kingdom,0.42,24.5,Stationery,Royal Mail,Berlin,96.4888
635852,4,9/03/2022 08:00,41.92,Belgium,0.48,7.73,Furniture,FedEx,Berlin,87.1936
341024,4,11/03/2022 22:00,93.16,United States,0.08,26.49,Accessories,UPS,Berlin,342.8288
911372,4,13/03/2022 08:00,77.98,Germany,0.06,21.73,Electronics,FedEx,Berlin,293.2048
122205,4,28/03/2022 08:00,93.99,Australia,0.08,29.56,Accessories,FedEx,Berlin,345.8832
727470,4,1/04/2022 03:00,11.08,Spain,0.05,22.64,Stationery,Royal Mail,Berlin,42.104
217639,4,24/05/2022 05:00,35.83,France,0.39,28.42,Accessories,DHL,Berlin,87.4252
110960,4,24/05/2022 09:00,42.93,Portugal,0.03,5.66,Apparel,DHL,Berlin,166.5684
490909,4,31/05/2022 17:00,72.72,United Kingdom,0.33,7.78,Electronics,UPS,Berlin,194.8896
258621,4,12/06/2022 12:00,44.49,Germany,0.07,22.98,Stationery,UPS,Berlin,165.5028
523026,4,16/06/2022 22:00,21.46,Australia,0.21,29.02,Electronics,UPS,Berlin,67.8136
631088,4,5/07/2022 23:00,98.05,Australia,0.12,6.39,Furniture,DHL,Berlin,345.136
697083,4,8/07/2022 01:00,29.93,Netherlands,0.15,23.7,Apparel,Royal Mail,Berlin,101.762
787619,4,19/07/2022 19:00,3.1,United Kingdom,0.03,26.45,Stationery,UPS,Berlin,12.028
183905,4,10/08/2022 12:00,90.62,Germany,0.33,16.68,Electronics,DHL,Berlin,242.8616
625400,4,11/08/2022 17:00,21.6,Norway,0.35,15.19,Stationery,DHL,Berlin,56.16
322424,4,25/08/2022 03:00,69.75,Netherlands,0.21,23.9,Accessories,Royal Mail,Berlin,220.41
955685,4,24/11/2022 22:00,94.28,Portugal,0.16,28.02,Stationery,DHL,Berlin,316.7808
737696,4,13/12/2022 15:00,62.29,Netherlands,0.25,25.26,Accessories,FedEx,Berlin,186.87
704234,4,19/12/2022 07:00,81.18,United States,0.05,25.22,Electronics,UPS,Berlin,308.484
774472,4,2/01/2023 06:00,73.16,Australia,0.34,23.1,Accessories,Royal Mail,Berlin,193.1424
614738,4,5/01/2023 05:00,15.03,France,0.44,18.08,Apparel,UPS,Berlin,33.6672
126855,4,14/01/2023 17:00,78.24,United States,0.44,27.94,Apparel,UPS,Berlin,175.2576
335439,4,21/01/2023 20:00,30.14,United States,0.22,7.36,Electronics,Royal Mail,Berlin,94.0368
888359,4,26/01/2023 20:00,56.81,Belgium,0.02,21.24,Electronics,DHL,Berlin,222.6952
462722,4,1/02/2023 02:00,2.19,France,0.37,7.33,Stationery,UPS,Berlin,5.5188
875471,4,3/02/2023 11:00,83.26,Belgium,0.24,14.33,Furniture,DHL,Berlin,253.1104
292702,4,19/02/2023 15:00,73.71,Belgium,0.14,8.77,Furniture,UPS,Berlin,253.5624
521976,4,22/02/2023 11:00,93.07,United Kingdom,0.2,29.94,Electronics,UPS,Berlin,297.824
561849,4,23/02/2023 20:00,83.44,Portugal,0.37,5.97,Furniture,FedEx,Berlin,210.2688
422547,4,6/03/2023 16:00,53.21,France,0.34,11.68,Furniture,Royal Mail,Berlin,140.4744
206680,4,7/04/2023 03:00,93.98,Sweden,0.42,18.14,Stationery,Royal Mail,Berlin,218.0336
417763,4,9/04/2023 16:00,82.37,Sweden,0.36,19.96,Accessories,Royal Mail,Berlin,210.8672
812717,4,28/04/2023 11:00,5.98,Australia,0.32,5.15,Apparel,UPS,Berlin,16.2656
622912,4,2/05/2023 22:00,79.84,Australia,0.44,19.4,Stationery,FedEx,Berlin,178.8416
973081,4,4/05/2023 21:00,29.4,France,0.17,11.76,Stationery,Royal Mail,Berlin,97.608
367361,4,2/06/2023 14:00,2.22,Belgium,0.16,12.89,Furniture,UPS,Berlin,7.4592
987675,4,18/06/2023 07:00,66.67,France,0.09,9.86,Apparel,DHL,Berlin,242.6788
590010,4,18/06/2023 09:00,69.92,Australia,0.15,9.05,Stationery,Royal Mail,Berlin,237.728
206500,4,3/07/2023 22:00,42.33,Germany,0.25,28.04,Apparel,Royal Mail,Berlin,126.99
317129,4,5/07/2023 20:00,4.35,United States,0.39,18.91,Stationery,Royal Mail,Berlin,10.614
246388,4,15/07/2023 03:00,56.6,Australia,0.39,6.61,Stationery,Royal Mail,Berlin,138.104
204319,4,24/07/2023 10:00,14.36,Portugal,0.33,6.08,Stationery,FedEx,Berlin,38.4848
207809,4,1/08/2023 05:00,97.47,Portugal,0.13,29.51,Electronics,DHL,Berlin,339.1956
875411,4,10/08/2023 14:00,62.48,Netherlands,0.4,11.15,Stationery,Royal Mail,Berlin,149.952
788739,4,18/08/2023 01:00,49.12,Belgium,0.45,14.41,Furniture,Royal Mail,Berlin,108.064
256714,4,18/08/2023 22:00,91.64,France,0.29,24.75,Apparel,FedEx,Berlin,260.2576
868021,4,14/09/2023 19:00,95.58,Norway,0.09,14.78,Apparel,FedEx,Berlin,347.9112
901407,4,15/10/2023 07:00,98.18,Australia,0.34,25.16,Furniture,Royal Mail,Berlin,259.1952
366984,4,22/10/2023 19:00,19.24,Germany,0.02,26.01,Electronics,FedEx,Berlin,75.4208
621631,4,28/10/2023 02:00,39.45,Sweden,0.43,12.37,Furniture,UPS,Berlin,89.946
823137,4,3/11/2023 22:00,45.37,Sweden,0.12,8.47,Furniture,DHL,Berlin,159.7024
212784,4,3/12/2023 02:00,53.65,Norway,0.33,28.07,Apparel,DHL,Berlin,143.782
229222,4,8/12/2023 17:00,83.9,France,0.06,19.74,Electronics,DHL,Berlin,315.464
795142,4,18/12/2023 12:00,13.55,Portugal,0.32,26.44,Accessories,UPS,Berlin,36.856
270010,4,22/12/2023 20:00,46.11,Spain,0.21,29.85,Stationery,UPS,Berlin,145.7076
427461,4,28/12/2023 15:00,64.64,Spain,0.47,22.36,Accessories,DHL,Berlin,137.0368
958681,4,19/01/2024 17:00,67.19,Sweden,0.44,24.2,Furniture,Royal Mail,Berlin,150.5056
636296,4,22/01/2024 10:00,80.16,United Kingdom,0.06,9.66,Accessories,DHL,Berlin,301.4016
934337,4,25/02/2024 06:00,4.4,Australia,0.03,15.13,Accessories,Royal Mail,Berlin,17.072
122319,4,14/03/2024 05:00,72.88,Netherlands,0.08,7.74,Furniture,FedEx,Berlin,268.1984
452919,4,23/03/2024 10:00,22.92,Netherlands,0.41,16.38,Furniture,UPS,Berlin,54.0912
357447,4,23/03/2024 15:00,54.49,Germany,0.38,27.7,Furniture,FedEx,Berlin,135.1352
172672,4,27/03/2024 20:00,94,Belgium,0.21,13.61,Stationery,FedEx,Berlin,297.04
448678,4,30/03/2024 01:00,51.79,United Kingdom,0.04,20.83,Electronics,DHL,Berlin,198.8736
166543,4,31/03/2024 08:00,87.14,United Kingdom,0.3,12.35,Furniture,FedEx,Berlin,243.992
777798,4,1/04/2024 19:00,47.95,Sweden,0.41,13.56,Electronics,FedEx,Berlin,113.162
992364,4,10/05/2024 23:00,55.44,Germany,0.02,16.75,Accessories,DHL,Berlin,217.3248
432616,4,30/05/2024 14:00,43.37,Netherlands,0.44,22.64,Accessories,UPS,Berlin,97.1488
348319,4,30/05/2024 17:00,96.39,Belgium,0.12,13.81,Furniture,FedEx,Berlin,339.2928
428574,4,11/06/2024 15:00,84.6,Portugal,0.47,22.38,Electronics,DHL,Berlin,179.352
165702,4,16/06/2024 15:00,22.89,Sweden,0.5,13.97,Electronics,DHL,Berlin,45.78
969002,4,24/06/2024 13:00,49.15,Sweden,0.32,6.53,Stationery,FedEx,Berlin,133.688
363247,4,8/07/2024 15:00,82.99,Belgium,0.47,15.57,Apparel,DHL,Berlin,175.9388
775235,4,28/07/2024 07:00,37.31,France,0.32,23.83,Accessories,DHL,Berlin,101.4832
897021,4,15/09/2024 16:00,71.11,Portugal,0.41,16.34,Stationery,DHL,Berlin,167.8196
436645,4,17/09/2024 18:00,66.7,United Kingdom,0.25,8.48,Furniture,Royal Mail,Berlin,200.1
781533,4,27/09/2024 12:00,32.83,United Kingdom,0.45,25.59,Electronics,DHL,Berlin,72.226
702151,4,1/11/2024 05:00,74.8,Spain,0.1,12.93,Stationery,UPS,Berlin,269.28
335368,4,6/11/2024 11:00,86.86,Belgium,0.14,15.81,Stationery,DHL,Berlin,298.7984
531874,4,13/11/2024 20:00,52.53,Portugal,0.4,23.13,Apparel,DHL,Berlin,126.072
675015,4,27/11/2024 11:00,16.21,France,0.05,21.82,Furniture,Royal Mail,Berlin,61.598
455416,4,4/12/2024 00:00,54.04,Portugal,0.36,28.49,Apparel,FedEx,Berlin,138.3424
676004,4,22/12/2024 21:00,71.86,United States,0.12,22.37,Stationery,Royal Mail,Berlin,252.9472
181697,4,25/12/2024 01:00,22.28,United States,0.45,26.08,Accessories,DHL,Berlin,49.016
488820,4,12/01/2025 15:00,91.59,Sweden,0.06,19.71,Electronics,DHL,Berlin,344.3784
643834,4,14/01/2025 03:00,31.32,United States,0.47,16.25,Stationery,Royal Mail,Berlin,66.3984
393798,4,28/01/2025 14:00,65.64,Australia,0.23,26.94,Electronics,FedEx,Berlin,202.1712
338046,4,10/03/2025 09:00,43.31,Norway,0.27,11.26,Furniture,UPS,Berlin,126.4652
261781,4,3/04/2025 15:00,94.93,Germany,0.29,27.99,Apparel,Royal Mail,Berlin,269.6012
886270,4,20/04/2025 05:00,72.36,United Kingdom,0.2,24.73,Stationery,DHL,Berlin,231.552
216513,4,28/04/2025 02:00,38.61,Sweden,0.49,23.78,Electronics,Royal Mail,Berlin,78.7644
919884,4,29/04/2025 06:00,39.14,United Kingdom,0.49,27.54,Stationery,UPS,Berlin,79.8456
710125,4,30/04/2025 19:00,21.6,France,0.35,14.07,Electronics,FedEx,Berlin,56.16
632783,4,11/05/2025 03:00,42.74,Belgium,0.07,20.68,Accessories,DHL,Berlin,158.9928
456460,4,14/05/2025 21:00,27.04,Italy,0.33,8.16,Electronics,UPS,Berlin,72.4672
255780,4,13/06/2025 09:00,51.75,Australia,0.4,7.54,Accessories,DHL,Berlin,124.2
347511,4,20/06/2025 23:00,75.58,Spain,0.44,18.39,Stationery,UPS,Berlin,169.2992
170744,4,12/07/2025 05:00,10.15,Germany,0.4,6.24,Furniture,UPS,Berlin,24.36
102696,4,24/07/2025 20:00,70.84,Italy,0.36,23.18,Electronics,Royal Mail,Berlin,181.3504
491942,4,27/07/2025 03:00,51.98,Netherlands,0.22,22.29,Stationery,FedEx,Berlin,162.1776
878752,4,3/08/2025 07:00,22.98,Netherlands,0.24,25.02,Accessories,Royal Mail,Berlin,69.8592
881374,4,13/08/2025 20:00,53.78,United Kingdom,0.21,7.13,Electronics,Royal Mail,Berlin,169.9448
650359,4,27/08/2025 06:00,88.19,France,0.33,14.56,Stationery,Royal Mail,Berlin,236.3492
909760,5,16/01/2020 09:00,6.75,United States,0.31,7.78,Accessories,DHL,Berlin,23.2875
750419,5,25/01/2020 22:00,45.92,United Kingdom,0.08,6.95,Furniture,UPS,Berlin,211.232
648248,5,3/02/2020 21:00,38.2,United Kingdom,0.48,17.45,Apparel,DHL,Berlin,99.32
182844,5,6/02/2020 17:00,14.06,Italy,0.34,27.65,Furniture,UPS,Berlin,46.398
674736,5,16/02/2020 12:00,10.23,United States,0.45,29.37,Accessories,FedEx,Berlin,28.1325
865537,5,20/03/2020 13:00,56.01,Italy,0.2,6.87,Stationery,Royal Mail,Berlin,224.04
595518,5,24/03/2020 00:00,17.43,France,0.1,26.11,Electronics,UPS,Berlin,78.435
470321,5,18/04/2020 13:00,22.88,Italy,0.15,29.62,Accessories,UPS,Berlin,97.24
410925,5,4/06/2020 19:00,40.83,Portugal,0.5,7.33,Electronics,DHL,Berlin,102.075
468377,5,27/06/2020 02:00,25.33,Germany,0.32,19.88,Furniture,Royal Mail,Berlin,86.122
223853,5,2/07/2020 22:00,25.62,Australia,0.04,9.41,Stationery,UPS,Berlin,122.976
582616,5,3/07/2020 14:00,87.24,Germany,0.21,25.13,Apparel,DHL,Berlin,344.598
980662,5,7/07/2020 08:00,8.78,Spain,0.17,22.21,Electronics,DHL,Berlin,36.437
844199,5,13/07/2020 22:00,25.88,Sweden,0.02,24.22,Furniture,FedEx,Berlin,126.812
541048,5,14/07/2020 00:00,31.31,Australia,0.11,24.39,Furniture,Royal Mail,Berlin,139.3295
495395,5,24/07/2020 20:00,99.01,France,0.42,5.65,Accessories,UPS,Berlin,287.129
931246,5,31/07/2020 14:00,46.17,Sweden,0.02,22.33,Stationery,Royal Mail,Berlin,226.233
296846,5,20/08/2020 21:00,2.92,United Kingdom,0.18,10.23,Electronics,Royal Mail,Berlin,11.972
647473,5,23/08/2020 12:00,62.1,Australia,0.04,18.27,Electronics,FedEx,Berlin,298.08
149522,5,28/08/2020 09:00,44.87,Norway,0.16,7.05,Electronics,Royal Mail,Berlin,188.454
819778,5,7/09/2020 07:00,35.08,Italy,0.43,18.36,Stationery,FedEx,Berlin,99.978
583236,5,20/09/2020 22:00,72.95,United States,0.22,25.31,Electronics,Royal Mail,Berlin,284.505
395920,5,27/09/2020 15:00,84.98,Italy,0.37,20.23,Electronics,UPS,Berlin,267.687
572697,5,30/10/2020 15:00,1.1,Italy,0.19,29.88,Electronics,UPS,Berlin,4.455
378266,5,3/11/2020 12:00,34.29,Spain,0.03,11.14,Furniture,FedEx,Berlin,166.3065
714673,5,6/11/2020 06:00,48.31,Germany,0.41,23.55,Electronics,Royal Mail,Berlin,142.5145
